livre.chapitre.verset,Francais,Anglais,BIBALDA_TA_PELDETTA,Bulu,Guiziga,Fulfulde_Adamaoua,Fulfulde_DC,KALATA_KO_SC_Gbaya,KALATA_KO_DC_Gbaya,Kapsiki_DC,Tupurri
NUM.1.11," pour Benjamin : Abidan, fils de Gédéon ; ",Of Benjamin; Abidan the son of Gideoni.,"hay jafna vi Benyamin: Abidan, goora vi Gidewni,","Mfaʼa Bényamin: Abidan, e mone Gidéôni;","ar sukwi ngi Benjameŋ: i Abidaŋ mangal ngi Gidoni, ","Nder lenyol Benyamin, Abidan ɓii Gidi'oni. ","Nder lenyol Benyamin, Abidan ɓii Gidi'oni. ","Ko Bɛnjamin nɛ Abidaŋ, bem ko Gideoni. ","Ko Bɛnjamin nɛ Abidaŋ, bem ko Gideoni. ","Ma kwa yita ta Bɛnjamɛn ne, Abidan, wəzege ta Gidoni.","Ma Benjame: Diñ Abidan, je ni Gidewni no,"
NUM.1.12," pour Dan : Ahiéser, fils d’Ammisaddaï ; ",Of Dan; Ahiezer the son of Ammishaddai.,"hay jafna vi Dan: Ahiyezer, goora vi Amiskaday;","Mfaʼa Dan: Ahiézer, e mone Amisadayi.","ar sukwi ngi Daŋ: i Ehiyezer mangal ngi Amisaday, ","Nder lenyol Dan, Ahi'ezer ɓii Ammisadday. ","Nder lenyol Dan, Ahi'ezer ɓii Ammisadday. ","Ko Dan nɛ Ahiezɛr, bem ko Amisadai. ","Ko Dan nɛ Ahiezɛr, bem ko Amisadai. ","Ma kwa yita ta Dan ne, Ahiyɛzɛr, wəzege ta Amishaday.","Ma Dañ: Diñ Ahiyeser, je ni Ammisadday no,"
NUM.1.13," pour Aser : Phégiel, fils d’Ochran ; ",Of Asher; Pagiel the son of Ocran.,"hay jafna vi Aser: Pagiyel, goora vi Okran;","Mfaʼa Azér: Pagiél, e mone Okran.","ar sukwi ngi Asere: i Pagiyel mangal ngi Okraŋ, ","Nder lenyol Aser, Pagiyel ɓii Okran. ","Nder lenyol Aser, Pagiyel ɓii Okran. ","Ko Asɛr nɛ Pagiɛl, bem ko Okraŋ. ","Ko Asɛr nɛ Pagiɛl, bem ko Okraŋ. ","Ma kwa yita ta Asɛr ne, Pagiyɛl, wəzege ta Okran.","Ma Aser: Diñ Pagiyel, je ni Okran no,"
NUM.1.14," pour Gad : Eliasaph, fils de Duel ; ",Of Gad; Eliasaph the son of Deuel.,"hay jafna vi Gad: Eliyasaf, goora vi Rewel;","Mfaʼa Gad: Eliasaf, e mone Déuél;","ar sukwi ngi Gata: i Eliyasaf mangal ngi Sehuwel, ","Nder lenyol Gada, Eliyasaf ɓii De'uwel. ","Nder lenyol Gada, Eliyasaf ɓii De'uwel. ","Ko Gad nɛ Eliasaf, bem ko Deuɛl. ","Ko Gad nɛ Eliasaf, bem ko Deuɛl. ","Ma kwa yita ta Gad ne, Ɛliyasaf, wəzege ta Dɛwəyɛl.","Ma Gad: Diñ Eliyasaf, je ni Deuwel no,"
NUM.1.15," pour Nephtali : Ahira, fils d’Enan. » ",Of Naphtali; Ahira the son of Enan.,"hay jafna vi Neftali: Ahira, goora vi Enan.","Mfaʼa Néftali: Ahira, e mone Enan.",ar sukwi ngi Neftali: i Ahira mangal ngi Enaŋ.» ,"Nder lenyol Neftali, Ahiira ɓii Enan.”","Nder lenyol Neftali, Ahiira ɓii Enan.”","Ko Nɛftalii nɛ Ahira, bem ko Enaŋ.»","Ko Nɛftalii nɛ Ahira, bem ko Enaŋ.»","Ma kwa yita ta Nɛftali ne, Ahira, wəzege ta Ɛnan.»","Ma Neftali: Diñ Ahira, je ni Enan no."
NUM.1.16," Tels sont ceux qui furent appelés de l’assemblée ; ils étaient princes des tribus de leur pères, chefs des milliers d’Israël. ","These were the renowned of the congregation, princes of the tribes of their fathers, heads of thousands in Israel.","Kayni si sum sa fi yit hay tokŋa, nisi si sa ŋulona hay jafna vi sumaysiya, si sa ŋulona vi vok-ma-duura vi Israyel kaw. ","Bivete ya menda me bôt bi nga toban, bi too fe bivete bezimbi yʼIsraél. ","Mizli madiɗahay muwunaka taŋ ar sukwi mitaˀ taˀ gar na, i buy ngi soje Israyeleye ma. ","Kamɓe ngoni worɓe suɓaaɓe nder jama'aare, ardiiɓe le'i muuɗum'en, ɓe ardiiɓe ujineeje Isra'iila.","Kamɓe ngoni worɓe suɓaaɓe nder jama'aare, ardiiɓe le'i muuɗum'en, ɓe ardiiɓe ujineeje Isra'iila.",O wi nɔ‘i nɛ́ o wi nɛ‘i hoka mgbara o bíí. Wa yaa so nɛ o gasawi nutua kɔ-wa; wa nɛ o gasawi zu duk-wi-biro  Israɛl .,O wi nɔ‘i nɛ́ o wi nɛ‘i hoka mgbara o bíí. Wa yaa so nɛ o gasawi nutua kɔ-wa; wa nɛ o gasawi zu duk-wi-biro  Israɛl .,"Ma mbeli nyi te ghəa yita nyi tsehave nyi mbeli ne, ghenci ya kambeli nyi te ghəa ka sewajɛa ka Israyɛl perə. ","Mo lag diñ jar maga aè ëe ra le yoo ngaäa no, ga wo diñ wañre ma ti äï¡ï¡ni mani paçaçre äaaran wo no, ga wo diñ wañre, maga wo de lagge waçë waçaçre jar ndar ndare."
NUM.1.17," Moïse et Aaron, ayant pris ces hommes qui avaient été désignés par leurs noms, ",And Moses and Aaron took these men which are expressed by their names:,"Sum nisina sa sesi yiy goyn kayni, Musus hiɗi Aaron yawsiya, ",Ane Môze a Aron be nga nyoñ e bôt be nga tobane ba e nsamba wop. ,"Moyis ati Aroŋ a hilaka mizli muwuna mukuruˀ nga cuw tayna, ɓa a jinaka taŋ. ",Muusa e Haruna koo'i yimɓe suɓaaɓe innde bee innde ɓe'e. ,Muusa e Haruna koo'i yimɓe suɓaaɓe innde bee innde ɓe'e. ,Moisɛ in Arɔŋ mɔi̧a o wi nɛ wa hoka'i a ká̧ tɛ. ,Moisɛ in Arɔŋ mɔi̧a o wi nɛ wa hoka'i a ká̧ tɛ. ,Pa yɛ Moyize le Aron veyite mbeli nyi tsehave nyi mbeli meŋe bakeghəmbe yitea ghəa nci. ,"Moyis wo de AÈron kal wo hoo jar maga aè hay ëe ra go de ëu äaara mono, "
NUM.1.18," convoquèrent toute l’assemblée pour le premier jour du deuxième mois. Et ils furent enregistrés selon leurs familles, selon leurs maisons patriarcales, en comptant par tête les noms, depuis l’âge de vingt et au-dessus. ","And they assembled all the congregation together on the first day of the second month, and they declared their pedigrees after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, by their polls.","hay buurta jewta vi til ma ma'n kayni, nisi yi sumun kaf, nisi ɗosi sesi gaa'a kuɗ jafna visiya visiya, kuɗ ziyna vi sumaysi kaf, nisi yisi sesi goy kisi kaf, tun caw tam sa busat dok-ma'na ta-ta kulo kalam ɗaw. ","E môs ôsu ya ngone baa, be nga sulane bôte bese, bone bʼIsraél bese, ataté mimbu mewôm mebaé, a ke ôsu, be nga tiliban, môt ase e jôé dé, avale meyoñ a menda me bôte map me né. ","Hin mudumbuŋ ngi kiya mucuw naŋ na, a cikilaka mizli cek. Mbur Israyel mindila le vi kukur cuw malla a funa le gar na, a tohoko slimiɗ taŋhaya purla purla gar, vur muy vur muyo, vur wazlaray vur wazlaraya. ","Ɓe mooɓti jama'aare fuu nyannde go'oore nder lewru ɗiɗaɓru. Isra'iila'en fuu mbinndaama nder defte fodde asli e ci'e muuɗum'en. Ɓe mbinndi inɗe worɓe ɓe duuɓi noogas e ko ɓuri fuu, gooto gooto, ","Ɓe mooɓti jama'aare fuu nyannde go'oore nder lewru ɗiɗaɓru. Isra'iila'en fuu mbinndaama nder defte fodde asli e ci'e muuɗum'en. Ɓe mbinndi inɗe worɓe ɓe duuɓi noogas e ko ɓuri fuu, gooto gooto, ","Wa mɔi̧a o giiwi lɛŋ. Tɛ kuti wese tɛ yiitoo fio-zɛ, o be  Israɛl  ku̧u̧ naŋ tɔra bíí nɛ nú-gara in nutua yɔr nɛ nin bíí nɛ a̧a̧ nɛ pɛ ɓu-yiitoo in wi nɛ gana mbɛt. ","Wa mɔi̧a o giiwi lɛŋ. Tɛ kuti wese tɛ yiitoo fio-zɛ, o be  Israɛl  ku̧u̧ naŋ tɔra bíí nɛ nú-gara in nutua yɔr nɛ nin bíí nɛ a̧a̧ nɛ pɛ ɓu-yiitoo in wi nɛ gana mbɛt. ","Rəkwə hɛ tsenete mbeli pɛtɛ te kwa ghate ta hɛ mbe tere kwa bake. Pɛtɛa ka Israyɛl nyi nza va ta nci se te bakemsə kajive mbe kema rafete sləa nci kwetɛ kwetɛ, keyita keyita ba'a keghɛ keghɛ. ","day kal wo ëe tayge ma äuyn nen naw ma tañgun äil few ma de äog no. AÀ Kal wo car äil äaara go ti ceçw äaara, ti feele äaara, liñ ni pan äaara wo. AÀ kee wosela go caw äuy, tï¡ï¡ wer ti kiñgi ma do äog ka' fer ciñ. "
NUM.1.19," Comme Yahweh l’avait ordonné à Moïse, celui-ci en fit le dénombrement dans le désert de Sinaï. ","As the  Lord  commanded Moses, so he numbered them in the wilderness of Sinai.","Musus li ŋaɓta visiya hay fulda vi Sinay, ki Ma-Vatɗina vulum hagat nala.","Môze a nga lañe be e nkôte si ya Sinayi, avale Nti a nga bendé nye.","Moyis a slufa mizli a muwã Sinaya, kaɓa Bumbulvuŋ miɓaŋ di ɗaˀ le tuwa. ",Muusa limi yimɓe nder ladde hamaadaare Sina bana Jawmiraawo umruno mo.,Muusa limi yimɓe nder ladde hamaadaare Sina bana Jawmiraawo umruno mo.,Moisɛ yɔra nin wa sɛn ŋga-gbárà Sinai hee mɔ'ɔ nɛ GASA WAN baa tɔ̧ so ha̧ a̧ ga.,Moisɛ yɔra nin wa sɛn ŋga-gbárà Sinai hee mɔ'ɔ nɛ GASA WAN baa tɔ̧ so ha̧ a̧ ga.,"Kala nya gezave nda Mahwətə ke Moyize ne, kwamte te ɓerama ta Sinay rafete sləa nci ŋkɛ.",Moyis kal kee rage ti puuli ma Sinay do maga Manwur hay waçaçn go ne hen nono.
NUM.1.20," Fils de Ruben, premier-né d’Israël, leurs descendants selon leurs familles, selon leurs maisons patriarcales, en comptant les noms par tête, tous les mâles de vingt ans et au-dessus, tous les hommes en état de porter des armes : ","And the children of Reuben, Israel's eldest son, by their generations, after their families, by the house of their fathers, according to the number of the names, by their polls, every male from twenty years old and upward, all that were able to go forth to war;","Ruben goora vi Israyel ma vuɗi jewna nisi ɗo sem gurona valam gaa'a, kuɗ ziyna visiya visiya, kuɗ jafna vi sumaysiya, sum sa jufayna nisi ŋaɓsi goy kafe, tun caw tam busat dok-ma' ta-ta kulo kalam ɗaw, kayn di ala nisi kaf sa nagay kay ziy sle ma duura. ","Mfaʼa mvôʼô Ruben, e ntôle mone Israél, bindane biap avale meyoñ a menda me bôte map me né, be lañe bôte bese môé wua wua, ataté ba be ne mimbu mewôm mebaé, a ke ôsu, ba bese be mbe ngule ya nyoñe biôm mewosan, ","Angi sukwi ngi Ruben, modogom ngi Israyele, a tohoko mizli purla purla gar, mizli mindilaka le vi kukur cuw gar, malla mufunaka le gar, yo magam slra ngi soje gu na, slimiɗ taŋhay ngir tizer taŋ vur muy vur muy, yo vur wazlaray vur wazlaray: ","Worɓe ɓe duuɓi noogas e ko ɓuri, waawanɓe hoo'ugo balmi konu fuu mbinndaama innde innde, fodde asli muuɗum'en e ci'e muuɗum'en. Ɓe puɗɗiri bee lenyol Ruben, afo Isra'iila.","Worɓe ɓe duuɓi noogas e ko ɓuri, waawanɓe hoo'ugo balmi konu fuu mbinndaama innde innde, fodde asli muuɗum'en e ci'e muuɗum'en. Ɓe puɗɗiri bee lenyol Ruben, afo Isra'iila.","Ŋgimbi nɛ wa tɔra o bezaŋ Rubɛn, kaya-bem ko  Israɛl , nɛ nú-gara kɔ-wa in nɛ nutua kɔ-wa kpɔk kpɔk, o wiwii nɛ a̧a̧ nɛ pɛ ɓu-yiitoo in o wan nɛ gana pɛ‘i mbɛt nɛ nyɛma mɛ bi biro, ","Ŋgimbi nɛ wa tɔra o bezaŋ Rubɛn, kaya-bem ko  Israɛl , nɛ nú-gara kɔ-wa in nɛ nutua kɔ-wa kpɔk kpɔk, o wiwii nɛ a̧a̧ nɛ pɛ ɓu-yiitoo in o wan nɛ gana pɛ‘i mbɛt nɛ nyɛma mɛ bi biro, ","Ma kaŋa ŋwalea Rəbɛn, tezhɛa wəzege ta Israyɛl nyi rafete geva sləa zhili nyi nza va ta nci se te bakemsə kajive mbe kema, nyi wərə dzemte mpa, kwetɛ kwetɛ, kepelə kepelə ba'a keghɛ keghɛ ne, ","Ti Ruben jag mbarga mani Israyeln mono, ti äï¡ï¡ni mani äe no, ti kaçaçge äaara no, äi feele äaara, aè kee wosela go caw de äaale äe de ëu äe tï¡ï¡ wer ti kiñgi do äog raw ciñ, jar maga hay wo go nen durgi mo äuy. "
NUM.1.21, les recensés de la tribu de Ruben furent quarante-six mille cinq cents. ,"Those that were numbered of them, even of the tribe of Reuben, were forty and six thousand and five hundred.",Sum sa hay jafna vi Ruben sa nisi li ŋaɓta visi goyna co noŋ pet birim dok-fiɗi yam karkiya hiɗi diram kis-vasl.,"ba be nga lañeban e mvôʼô Ruben be mbe bôte toyini mewôm menyin a étan, mintete misaman a mewôm metan.","Taŋ jom gara, durmuk kukur mufaɗ nga merkeɗ ti skat skat zlum.",Limgal limaaɓe nder lenyol Ruben waɗi ujine cappanɗe nayo e njoweego e teemeɗɗe njowo (46.500).,Limgal limaaɓe nder lenyol Ruben waɗi ujine cappanɗe nayo e njoweego e teemeɗɗe njowo (46.500).,wa lɛŋ yaa nɛ bíí 46.500.,wa lɛŋ yaa nɛ bíí 46.500.,mbeli 46.500 yarafete geva sləa nci kwa yita ta Rəbɛn.,"Jar maga aè kee ra ti äï¡ï¡ni mani Ruben hay wo äuy, ndar do naa ti hiira' de kiskis dwee."
