livre.chapitre.verset,Francais,Anglais,BIBALDA_TA_PELDETTA,Bulu,Guiziga,Fulfulde_Adamaoua,Fulfulde_DC,KALATA_KO_SC_Gbaya,KALATA_KO_DC_Gbaya,Kapsiki_DC,Tupurri
1CH.1.11," - Mesraïm engendra les Ludim, les Anamim, les Laabim, les Nephthuhim, ","And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim,","Misrayim vuɗ sum sa Ludimna, sa Anamimna, sa Lehabimna, sa Naftuhimna, ","Misrayim a nga biaé bôte ya Lud, ba ya Anam, ba ya Lehab a ba ya Naftua, ","Misrayim i dideˀ ngi mizli Lutoy, Anemey, Lehapay, Naftuhoy, ",Misrayim danyi Luudi'en e Anami'en e Lehabi'en e Naftu'en ,Misrayim danyi Luudi'en e Anami'en e Lehabi'en e Naftu'en ,"Misraim nɛ́ zɔmdáa ko o be Lud, o be Ɛinam, o be Lɛhab, o be Naftua, ","Misraim nɛ́ zɔmdáa ko o be Lud, o be Ɛinam, o be Lɛhab, o be Naftua, ","Misrayim ya kashia ka Ləwd, ka Anɛm, ka Lehab, ka Naftəw, ","Misrayim raw joñge diñ pan jar Ludim wo, jar Anamim wo, jar Lehabim wo, jar Naftuyim wo, "
1CH.1.12," les Phétrusim, les Casluhim, d'où sont sortis les Philistins, et les Caphthorim ","And Pathrusim, and Casluhim, (of whom came the Philistines,) and Caphtorim.","sa Patrusimna, sa Kasuluhimna, hay nisi pa sum sa Filistina hiɗi sum sa Kaftorimna may goyo.","bôte ya Patrus, ba ya Kaslu, e vôme Befilisteñ be nga so a bôte ya Kaftor. ","Patrosoy, Kasluhoy waɗ Kaftoro. Filistehey a boko tivi Kasluhoy. ",e Paturusi'en e Kaslu'en e Kaftori'en. Filisti'en iwi haa Kaslu'en. ,e Paturusi'en e Kaslu'en e Kaftori'en. Filisti'en iwi haa Kaslu'en. ,"o be Patros, o be Kaslua nɛ̀ duk nɛ́ tugun o be Filistii, ká bá nɛ̀ o be Kaftɔr. ","o be Patros, o be Kaslua nɛ̀ duk nɛ́ tugun o be Filistii, ká bá nɛ̀ o be Kaftɔr. ","ka Patros, ka Kasləw nyi kaka hwelefefia ka Filisti ba'a ka Kaftor. ","Jar Patrusim wo, jar Kasluhim maga jar Filisteçeç wo de jar Kaftorim a wo le see äaara mono."
1CH.1.13," - Chanaan engendra Sidon, son premier-né, et Heth, ","And Canaan begat Zidon his firstborn, and Heth,","Kanaan vuɗ Sidon, goora valam ma vuɗi jewna hiɗi Het, ","Kanaan a nga biaé Sidoñ, ntôle mone wé a Hét, ","Kanaˀan a yi Sidoŋ, mangal naŋ modogom waɗ Het. ","Kanaana danyi Sidon, afo muuɗum e Hetu ","Kanaana danyi Sidon, afo muuɗum e Hetu ","Kaya-bem ko Kanaŋ nɛ́ Sidɔŋ, hɔ-ɗoŋ-aa nɛ́ Hɛt; ","Kaya-bem ko Kanaŋ nɛ́ Sidɔŋ, hɔ-ɗoŋ-aa nɛ́ Hɛt; ","Kanan yitenyɛa Sidon nya katezhɛa wəzege ta ŋkɛ, ba'a Hɛt, ","Kanaan raw joñge diñ pan Sidoñ jag weel äen wo de Hede,"
1CH.1.14," ainsi que les Jébuséens, les Amorrhéens, les Gergéséens, ","The Jebusite also, and the Amorite, and the Girgashite,","hiɗi sa Yebusna, sa Amoriyana, sa Girgasiyena, ","bôte ya Yebuz, Beamorééñ, Begirgazieñ, ","Yo i dideˀ ngi Zebusihey, Amorihey, Girgasihey, ",e Yebusi'en e Amoori'en e Girgasi'en ,e Yebusi'en e Amoori'en e Girgasi'en ,"Kanaŋ nɛ́ zɔmdáa ko o be Jebus, o be Amɔr, o be Girgas, ","Kanaŋ nɛ́ zɔmdáa ko o be Jebus, o be Amɔr, o be Girgas, ","shia ka Zhɛbəs ŋkɛ le ka Amor, le ka Girgash, ","Diñ pan je Yebus no, je Amorid no, je Girgasid no, "
1CH.1.15," les Hévéens, les Aracéens, les Sinéens, ","And the Hivite, and the Arkite, and the Sinite,","sa Heviyena, sa Arkiyena, sa Siniyena, ","Behérieñ, Bearkieñ, Besinieñ, ","Hivihey, Arkitey, Sinihey, ",e Hewi'en e Arki'en e Siniti'en ,e Hewi'en e Arki'en e Siniti'en ,"o be Hiv, o be Ark, o be Sin, ","o be Hiv, o be Ark, o be Sin, ","le ka Hava, le ka Ark, le ka Sin, ","je Hifid no, je Arkid no, je Sinid no, "
1CH.1.16," les Aradiens, les Samaréens et les Hamathéens. ","And the Arvadite, and the Zemarite, and the Hamathite.","sa Arvadiyena, sa Semariyena, sa Hamatiyena,","Bearvadieñ, Besemarieñ, Behamatieñ.","Arvadihey, Semarihey waɗ Hamatay. ",e Arwidi'en e Cemariti'en e Hamati'en.,e Arwidi'en e Cemariti'en e Hamati'en.,"o be Arbad, o be Sɛmar in o be Hamat.","o be Arbad, o be Sɛmar in o be Hamat.","le ka Arvad, le ka Semar ba'a ka Hamat.","je Arfadid no, je Semarid no, je Hamatid no, wer jar sen wo mo äuy a wo le see Kanaan äuy."
1CH.1.17," Fils de Sem: Elam, Assur, Arphaxad, Lud, Aram; Hus, Hul, Géther et Mosoch. ","The sons of Shem; Elam, and Asshur, and Arphaxad, and Lud, and Aram, and Uz, and Hul, and Gether, and Meshech.","gurona vi Sem: Elam, Asur, Arpaksad, Lud hiɗi Aram; Us, Hul, Geter hiɗi Mekek. ","Bone be Sem: Elam, Asur, Arpaksad, Lud a Aram; Uts, Hul, Géter a Mesék. ","Ziri mizile ngi Semey i ti: Elam, Asur, Arpakzat, Lut, A ram, Us, Hul, Geter waɗ Mesek. ",Ɓiɓɓe Sem ngoni: Elam e Assuru e Arfasada e Luuda e Aram e Uus e Hul e Geter e Meesek. ,Ɓiɓɓe Sem ngoni: Elam e Assuru e Arfasada e Luuda e Aram e Uus e Hul e Geter e Meesek. ,"O bem ko Sɛm nɛ́ Elam, Asur, Arpaksad, Lud, Aram, Us, Hul, Getɛr in Mɛsɛk. ","O bem ko Sɛm nɛ́ Elam, Asur, Arpaksad, Lud, Aram, Us, Hul, Getɛr in Mɛsɛk. ","Ŋwalea Sɛm: Ɛlam, Asəwr, Arpaksad, Ləwd, Aram, Əws, Həwl, Gɛtɛr le Mɛshɛk. ","Jar ni Sem wo diñ: Elam, Asur, Arpaksad, Lud wo de Aram, Uts, Hul, Geter wo de Mesege. "
1CH.1.18," - Arphaxad engendra Salé, et Salé engendra Héber. ","And Arphaxad begat Shelah, and Shelah begat Eber.",Arpaksad vuɗ Selah; Selah vuɗ Heber. ,Arpaksad a nga biaé Séla; Séla a nga biaé Héber. ,"Arpakzat a yi Sela, yo Sela kwana, a yi Eber. ","Arfasada danyi Selaha, Selaha danyi Eber. ","Arfasada danyi Selaha, Selaha danyi Eber. ","Arpaksad koo Sɛla, ɓɛɛ Sɛla ko Ebɛr. ","Arpaksad koo Sɛla, ɓɛɛ Sɛla ko Ebɛr. ","Arpaksad yitenyɛa Shɛla, Shɛla yitenyɛa Ɛbɛr. ","Arpaksad raw biñ Sela, Sela biñ Hebere. "
1CH.1.19," Il naquit à Héber deux fils: le nom de l'un fut Phaleg, parce que de son temps la terre fut partagée, et le nom de son frère fut Jectan. ",And unto Eber were born two sons: the name of the one was Peleg; because in his days the earth was divided: and his brother's name was Joktan.,"Heber vuɗ gurona ma': Semda vi ma kepna ala Peleg, kay hay liyna valamu nagat ɓuraway goyo, semda vi ɓasulumna ala Yoktan. ","Bobefam bebaé be nga bialé e be Héber: wua jôé na Pélég, amu si é nga kaban éyoñe melu jé, a jôé monyañe wé é mbe Yôktan. ","Eber a yi cuw: modogomo a zilaka Pelek, a mbiɗeˀvra ‹Wunuk.› Naŋ kine, ar vi nga naŋ na, mizli ngi si ruwuyoyo a wunkam le zleˀe. Sukum mizile ngi Peleke, a zilaka Yoktaŋ. ","Eber danyanaama ɓiɓɓe worɓe ɗiɗo. Innde gooto, Pelek, ngam nder zamanu maako duniyaaru senndaama. Innde deerɗiiko boo, Yoktan. ","Eber danyanaama ɓiɓɓe worɓe ɗiɗo. Innde gooto, Pelek, ngam nder zamanu maako duniyaaru senndaama. Innde deerɗiiko boo, Yoktan. ",Ebɛr koo bem yiitoo; nin kaya-a nɛ́ Pɛlɛg  wen nɛ́ ŋgimbi kɔ̧-a̧ a̧ nù kɛ̧ɛ̧ nɛnɛ. Nin hɔ-ɗoŋ-aa nɛ́ Yoktaŋ. ,Ebɛr koo bem yiitoo; nin kaya-a nɛ́ Pɛlɛg  wen nɛ́ ŋgimbi kɔ̧-a̧ a̧ nù kɛ̧ɛ̧ nɛnɛ. Nin hɔ-ɗoŋ-aa nɛ́ Yoktaŋ. ,"Bake ŋwale tezhili va Ɛbɛr: Pɛlɛg sləa nde ghate, gezete ta ŋkɛ “Nehe geva mbe”, kwa nza nde mbe vəa ŋkɛ ne, na mbeli nyi te hɛɗi nehemte geva mbe. Yoktan sləa wəza meghekɛ. ","Heber raw biñ weere äoge: Ëu mapo boñ hay ga Peleg wer maga ti kal äe ni tamsir car äil go, ëu hen äen hay ga Yoktane. "
1CH.1.20," - Jectan engendra Elmodad, Saleph, Asarmoth, Jaré, ","And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,","Yoktan vuɗ Almodad, Selek, Hatsarmavet, Yerah, ","Yôktan a nga biaé Almôdad, Séléf, Hatsarmavét, Yéra, ","Yoktaŋ a yi Almodat, Selef, Hasarmavet, Yera, ",Yoktan danyi Almodat e Selef e Hacamawet e Yeraha ,Yoktan danyi Almodat e Selef e Hacamawet e Yeraha ,"Yoktaŋ koo Almɔdad, Sɛlɛf, Hasarmavɛt, Yera, ","Yoktaŋ koo Almɔdad, Sɛlɛf, Hasarmavɛt, Yera, ","Yoktan yitenyɛa yɛ Almodad, le Shɛlɛf, le Hasarmavɛt, le Yɛra, ","Yoktan raw biñ Almodad, Selef, Hatsarmafed, Yera, "
1CH.1.21," Adoram, Huzal, Décla, ","Hadoram also, and Uzal, and Diklah,","Hadoram, Uzal, Dikla, ","Hadôram, Uzal, Dikla, ","Hadoram, Uzal, Dikla, ",e Hadoram e Usal e Dikila ,e Hadoram e Usal e Dikila ,"Hadɔram, Uzal, Dikla, ","Hadɔram, Uzal, Dikla, ","le Hadoram, le Əwzal, le Dikla, ","Hadoram, Usal, Dikla, "
1CH.1.22," Hébal, Abimaël, Saba, ","And Ebal, and Abimael, and Sheba,","Ebal, Abimayel, Saba, Ofir, Havila hiɗi Yobab. ","Ebal, Abimaél, Saba, Ofir, Havila a Yôbab. ","Ebal, Abimayel, Saba, ",e Ebal e Abimayel e Seba ,e Ebal e Abimayel e Seba ,"Ɛbal, Avimaɛl, Saba, ","Ɛbal, Avimaɛl, Saba, ","le Ɛbal, le Abimayɛl, le Saba, ","Ebal, Abimayel, Saba, Ofir, Hafila wo de Yobabe. "
1CH.1.23," Ophir, Hévila et Jobab. Tous ceux-là furent fils de Jectan. ","And Ophir, and Havilah, and Jobab. All these were the sons of Joktan.",Nisi kaf kayni vuɗsi mi Yoktan.,Balé beta bese be mbe bone be Yôktan.,"Ofir, Havila waɗ Yobap. Tayna cek i ziri ngi Yoktaŋhay. ",e Ofir e Hawila e Yobaba. Fuu maɓɓe ɓe ɓiɓɓe Yoktan.,e Ofir e Hawila e Yobaba. Fuu maɓɓe ɓe ɓiɓɓe Yoktan.,"Ofir, Hawila in Yobab. O wi nɔ‘i nɛ́ bem ko Yɔktaŋ lɛŋ.","Ofir, Hawila in Yobab. O wi nɔ‘i nɛ́ bem ko Yɔktaŋ lɛŋ.","le Ofir, le Havila ba'a Yobab. Pɛtɛ hɛ kaŋwalea Yoktan.",Jar sen wo äuy hay wo diñ jar ni Yoktan wo.
1CH.1.24," Sem, Arphaxad, Salé, ","Shem, Arphaxad, Shelah,","Sem, Arpaksad, Selah, ","Miaé awôme ya be Sem: Arpakad, Séla, ","Sem a yi Arpakzat, Arpakzat a yi Sela. ","Ndaa danygol Sem: Sem danyi Arfasada, Arfasada danyi Selaha, Selaha danyi ","Ndaa danygol Sem: Sem danyi Arfasada, Arfasada danyi Selaha, Selaha danyi ","Pɛ́r-nam ko Sɛm hɔ tɛ Abram nɛ́ mɔ'ɔ: Sɛm, Arpaksad, Sɛla, ","Pɛ́r-nam ko Sɛm hɔ tɛ Abram nɛ́ mɔ'ɔ: Sɛm, Arpaksad, Sɛla, ","Sɛm yitenyɛa Arpaksad, Arpaksad yitenyɛa Shɛla, ","Sem, Arpaksad, Sela. "
1CH.1.25," Héber, Phaleg, Ragau, Serug, ","Eber, Peleg, Reu,","Heber, Peleg, Rew, ","Héber, Pélég, Réu, ","Sela a yi Eber, Eber a yi Pelek, Pelek a yi Rewu, ","Eber, Eber danyi Pelek, Pelek danyi Re'u, Re'u danyi Saruku, ","Eber, Eber danyi Pelek, Pelek danyi Re'u, Re'u danyi Saruku, ","Ebɛr, Pɛlɛg, Rɛu, ","Ebɛr, Pɛlɛg, Rɛu, ","Shɛla yitenyɛa Ɛbɛr, Ɛbɛr yitenyɛa Pɛlɛg, Pɛlɛg yitenyɛa Rɛwə, ","Heber, Peleg, Rewu, "
1CH.1.26," Nachor, Tharé, ","Serug, Nahor, Terah,","Serug, Nakor, Terak, ","Serug, Nakor, Téra, ","Rewu a yi Seruk, Seruk a yi Nahor, Nahor a yi Tera. ","Saruku danyi Nahor, Nahor danyi Tara, Tara danyi Abraama, ","Saruku danyi Nahor, Nahor danyi Tara, Tara danyi Abraama, ","Serug, Nahɔr, Tɛra, ","Serug, Nahɔr, Tɛra, ","Rɛwə yitenyɛa Serəwg, Serəwg yitenyɛa Nahor, Nahor yitenyɛa Tɛra, ","Serug, Nahor, Tera, "
1CH.1.27," Abram, qui est Abraham. ",Abram; the same is Abraham.,Abram ma yum Abraham.,"Abram, nye a ne Abraham.","Tera kwana, a yi Abraham, misa zilaka Abraham.","Abraama, kaŋko woni Ibrahiima.","Abraama, kaŋko woni Ibrahiima.",in Abram nɛ‘i sa'e Abraham.,in Abram nɛ‘i sa'e Abraham.,Tɛra yitenyɛa Abram nya zhɛrenyɛ sləa ŋkɛ kaAbraham te kwete və.,Abram maga diñ Abraham mono.
1CH.1.28, Fils d'Abraham: Isaac et Ismaël. ,"The sons of Abraham; Isaac, and Ishmael.",Gurona vi Abraham: Isaak hiɗi Ismayel.,Bone bʼAbraham: Izak a Ismaél. ,Ziri mizile ngi Abrahamay i ti: Izak ati Ismayel. ,Ɓiɓɓe Ibrahiima ngoni: Isiyaaku e Isma'iilu. ,Ɓiɓɓe Ibrahiima ngoni: Isiyaaku e Isma'iilu. ,O bem ko Abraham nɛ́ Izak in Ismaɛl.  ,O bem ko Abraham nɛ́ Izak in Ismaɛl.  ,Ŋwalea Abraham: Izak le Ismayɛl.,Jar ni Abraham wo diñ Isag wo de Ismayele.
1CH.1.29," Voici leur postérité: Nabaïoth, premier-né d'Ismaël, puis Cédar, Adbéel, Mabsam, ","These are their generations: The firstborn of Ishmael, Nebaioth; then Kedar, and Adbeel, and Mibsam,","Kayni mi jafna visiya: Nebayot, goor ma vuɗi jewna vi Ismayel, Kedar, Adbeel, Mibsam. ","E mvoñe bôte jap e nje nyô: Nebayôt, e ntôle mone Ismaél, Kédar, Adbeél, Mibsam, ","dideˀ taŋhay muboko baɗ avu t'ani: Ismayele, a yi Nebayot mangal naŋ modogom, waɗ Kedar, Adibeyel, Mibisam, ",Ndaa danygol maɓɓe: Nebayot woni afo Isma'iilu. Nden o danyi Keedar e Aɗɓe'el e Mipsaam ,Ndaa danygol maɓɓe: Nebayot woni afo Isma'iilu. Nden o danyi Keedar e Aɗɓe'el e Mipsaam ,"O nutua kɔ-wa nɛ́ mɔɔ nɔ'ɔ: kaya-bem ko Ismaɛl nɛ́ Nɛbayot, sɛka Kɛdɛr, Adbeɛl, Mibsam, ","O nutua kɔ-wa nɛ́ mɔɔ nɔ'ɔ: kaya-bem ko Ismaɛl nɛ́ Nɛbayot, sɛka Kɛdɛr, Adbeɛl, Mibsam, ","Wa nyi sləa hwelefe ta nci nyi: Nebayot nya katezhɛa wəzege ta Ismayɛl, Kɛdar, Adbɛyɛl, Mibsam, ","Mokay diñ wer mani Ismayeln wo: Nebayod diñ jag weel Ismayel no, Kedar, Adbeel, Mibsam, "
1CH.1.30," Masma, Duma, Massa, Hadad, Thema, ","Mishma, and Dumah, Massa, Hadad, and Tema,","Misma, Duma, Masa, Hadad, Tema, ","Mikma, Duma, Nasa, Hadad, Téma, ","Misema, Duma, Masa, Hadat, Tema, ",e Misma e Duuma e Massa e Hadat e Tema ,e Misma e Duuma e Massa e Hadat e Tema ,"Misma, Duma, Masa, Hadad, Tɛma, ","Misma, Duma, Masa, Hadad, Tɛma, ","Mishema, Dəwma, Masa, Hadad, Tɛma, ","Misma, Duma, Masa, Hadad, Tema, "
1CH.1.31," Jétur, Naphis, Cedma. Ce sont les fils d'Ismaël. ","Jetur, Naphish, and Kedemah. These are the sons of Ishmael.","Yetur, Nappik hiɗi Kedma. Nisi kayni si gurona vi Ismayel.","Yetur, Napik a Kédma. Bone be Ismaél mbe le.","Yetur, Nefik waɗ Keɗma. Tayna cek i ziri mizile ngi Ismayeley. ",e Yetuuru e Naafis e Keduma. Kamɓe ngoni ɓiɓɓe Isma'iilu.,e Yetuuru e Naafis e Keduma. Kamɓe ngoni ɓiɓɓe Isma'iilu.,"Yɛtur, Nafis in Kɛdma; o bem ko Ismaɛl nɛ́ mɔɔ nɔ‘i.","Yɛtur, Nafis in Kɛdma; o bem ko Ismaɛl nɛ́ mɔɔ nɔ‘i.","Yetəwr, Nafish ba'a Kɛdma. Nyi ya kaŋwalea Ismayɛl.","Yetur, Mafis, wo de Kedma. Mona diñ jar ni Ismayeln wo so."
