livre.chapitre.verset,Francais,Anglais,BIBALDA_TA_PELDETTA,Bulu,Guiziga,Fulfulde_Adamaoua,Fulfulde_DC,KALATA_KO_SC_Gbaya,KALATA_KO_DC_Gbaya,Kapsiki_DC,Tupurri
PRO.1.11," S'ils disent: « Viens avec nous, dressons des embûches pour répandre le sang, tendons sans raison des pièges à l'innocent. ","If they say, Come with us, let us lay wait for blood, let us lurk privily for the innocent without cause:","La nisi di ala naŋay hiɗi numa'a, ganay jawt vok sumuna, ɦokay busuwn goyo, ganay jawta vok sa ma bay li joota,","Nge ba jô na: Zaʼa bi ke, bi mombô asoé a kulu metyi zaʼane bi lame môt a ne te bijô melam te kʼétom,","A sa ɓukuw: «Sawa ati ndra, i ra pam hiri, ɓa i kiɗam mizli vagay vagay, mbur migi gwat ta kwana, i zlaka gurjik i kiɗaka lambaˀsi,","Teema ɓe mbi'ete: “Yahdu bee amin, en mbaaltano yimɓe woɗɓe, en mbara ɓe, ngam fijugo tan.","Teema ɓe mbi'ete: “Yahdu bee amin, en mbaaltano yimɓe woɗɓe, en mbara ɓe, ngam fijugo tan.","Kà wa nɛ tɔ̧a̧‘e: «Mɛ̀ tɛ́ ɛ̀ɛ̀ yár yaknɛ, ɛ̀ɛ̀ hú̧sí wen gbɛɛ-zu kóó yoŋgo bo na, ɛ̀ɛ̀ pɛ́m kana wi nɛ de ŋma ɗaŋmɔ na, ","Kà wa nɛ tɔ̧a̧‘e: «Mɛ̀ tɛ́ ɛ̀ɛ̀ yár yaknɛ, ɛ̀ɛ̀ hú̧sí wen gbɛɛ-zu kóó yoŋgo bo na, ɛ̀ɛ̀ pɛ́m kana wi nɛ de ŋma ɗaŋmɔ na, ","Ma ke hɛ sha tegeze ŋa: «Mbi ɓəmə! Ŋsleyi ɓəmə ghweɓe kezha mpə ŋkwa. Kala raberə ne, have nda ɓəmə mpa vəkə ke mbeli nyi ɗema fete va hɛ. ","Hayga a riñ wo ndo we ga: See le wer wuuri, naa wo laa gu ne jar wo ma id rage go. Naa wo äo' rew ne je maga joñ naa de mopo gaa no,"
PRO.1.12," Engloutissons-les tout vifs, comme fait le schéol, tout entiers, comme ceux qui descendent dans la fosse. ","Let us swallow them up alive as the grave; and whole, as those that go down into the pit:","nay ma pisi gaa iri kafe, ki liyna vi sa mitin nala, nay muɗsi kaf ki sum sa jik gaa hay zulla nala,","zaʼa bi mine be bevevee avale ane vôme ya miñwuan a bo, bi mine be mingum ane bôt ba sis ébé si.","i ndakaŋ suɗuk titiri, surloŋ kine, kaɓa mizli mapam sar ng'ar li ngi mizli mumucahay,","To en tawi ɓe, ɓe yeeɗɓe. Ammaa to en timmini ɓe, ɓe nastan ngaska.","To en tawi ɓe, ɓe yeeɗɓe. Ammaa to en timmini ɓe, ɓe nastan ngaska.","ɛ̀ɛ̀ gur a̧ nɛ zu kpasa nɛ oi-aa lɛŋ hee kɔ̧ fio ga, hee o wi-zir si kɔ̧ pɛsi ga, ","ɛ̀ɛ̀ gur a̧ nɛ zu kpasa nɛ oi-aa lɛŋ hee kɔ̧ fio ga, hee o wi-zir si kɔ̧ pɛsi ga, ",Kekeseve ɓəmə hɛ teghweme kezha mpə hɛ ba'a kezha bete hɛ kata kata kadzawa kwele kala wəsə nya nza gheɓəmə le ghəa ɓəmə kamte. ,"Naa teer ra go tenen doga na diñ huli tu nono, Naa yee nen äaara go äuy tu do jar po maga laa wo go äi tu nono"
PRO.1.13," Nous trouverons toutes sortes de biens précieux, nous remplirons de butin nos maisons; ","We shall find all precious substance, we shall fill our houses with spoil:","nay ma fi sle ma ŋaana kuɗ jafam kaf, nay ma hob ziyna vay hiɗi sle ma nay tum ɓuraŋŋa;","Bia ye koone biôm bi nʼédima mevale mese, bia ye jalé menda mangan a biôme ya nsa.","i sa lumam zlili mupuɗaw ti sukwi wal wal haɗa, i sa nahaka hay ndraˀahaya ti gwat mitiɓa ngir vurum,","En keɓan kuuje ɗuuɗɗe marɗe saman, en kebbinan cuuɗi men bee keɓal.","En keɓan kuuje ɗuuɗɗe marɗe saman, en kebbinan cuuɗi men bee keɓal.","ɓɛɛ ɛɛ tɛ kpa o demɔ nɛtɛ nɛtɛ, ɛɛ tɛ dun o tua k’ɛɛ nɛ mɔ-aa. ","ɓɛɛ ɛɛ tɛ kpa o demɔ nɛtɛ nɛtɛ, ɛɛ tɛ dun o tua k’ɛɛ nɛ mɔ-aa. ","Katesləyi mama ta wəshi nyi nza zləvə te gheɓəmə, kateviɗi ghɛa ɓəmə gheɓəmə le wəshia shɛhɛ. ","Ni naa da' feçeçre ma de el ma honla wo yañ äuy, Day naa bag ge tiñ naa wo yañ go de feçeçre maga naa yaçë ge ra mono."
PRO.1.14," tu tireras ta part au sort avec nous, il n'y aura qu'une bourse pour nous tous. » ",Cast in thy lot among us; let us all have one purse:,"galla vaŋu ka jarma'a, slena vay nay ma tapam hay birim kepe!","Wo ye bi ngabe jôé bia be mia amu bia bese bia ye bi mfeʼe moné wua,","Ki sa lum mi ngi ɗike anga ya, asi i sa paka zlili ndra jom gar ndra arleˀe.»","War, hawtu bee amin, en cennda keɓal, an boo a heɓa geɗal maaɗa.”","War, hawtu bee amin, en cennda keɓal, an boo a heɓa geɗal maaɗa.”","Mɛ tɛ kpa war-a kɔ-mɛ, wen ɛɛ tɛ de mɔ kpɔk nɛ gii.»","Mɛ tɛ kpa war-a kɔ-mɛ, wen ɛɛ tɛ de mɔ kpɔk nɛ gii.»","Nde, katekemave ŋa ŋa na bela, kwetɛŋe tenza slibəa ɓəmə!» ","Ndo da' ge nen ma äon yañ see wuur lay, Day ndar solay naan joñ ge yañ go ti keçeç boñ lay no,"
PRO.1.15," Mon fils, ne va pas avec eux sur le chemin, détourne ton pied de leur sentier; ","My son, walk not thou in the way with them; refrain thy foot from their path:","Goora vanu, naŋ ma tun goy hay hagat hiɗi nisiɗi, vaŋ tuwaŋ goy hay hagata visiya;","a mone wom, te ke e nsamba wop, saʼaleʼe telé mebo môé e mezene ba wulu.","Mangal ɗu, mizli misi ka tayna, ki ram digi bummoˀ ta, kirih kileŋ avu jiviɗ taŋ masipaka.","Ɓiŋngel am, taa yahdu bee maɓɓe, naŋgtu kosɗe ma, taa tokka ɓe.","Ɓiŋngel am, taa yahdu bee maɓɓe, naŋgtu kosɗe ma, taa tokka ɓe.","Bem kɔ‘m, ká'í gbam in o wi nɔ‘i na: mɛ e o be yuwar kɔ-wa duk nɛ nyɛi̧a-a, ","Bem kɔ‘m, ká'í gbam in o wi nɔ‘i na: mɛ e o be yuwar kɔ-wa duk nɛ nyɛi̧a-a, ","Wəzege ta ɗa, ləma na le hɛ ma. Hendemte geva cakeɗake vare hweŋkwa ta nci. ","Weel äi, mañ blam äaara ti faage äaaran wa, mañ äaale äo le go ti faage äaara no,"
PRO.1.16," car leurs pieds courent au mal, ils se hâtent pour répandre le sang. ","For their feet run to evil, and make haste to shed blood.","kay sesiya ka jaŋ kat joota, nisi li koloyo kay ɦok busuw goyo.","Amu mebo mab ma mate mfaʼa ya bo abé , be nʼavôle ya kulu metyi.","Asi sar taŋ a zuɓ vulaŋ vulaŋ nga gi malambaˀa, a wusam vu kutum nga kiɗa hirnga.","Ngam kosɗe maɓɓe ɗon njaawana halleende, ɓe ɗon njaawɗano rufugo ƴiiƴam.","Ngam kosɗe maɓɓe ɗon njaawana halleende, ɓe ɗon njaawɗano rufugo ƴiiƴam.","wen naŋ-wa kpan nɛ nɔ sitɛ ɗaŋmɔ, wa kpan nɛ nɔ wen gbɛɛ-zu. ","wen naŋ-wa kpan nɛ nɔ sitɛ ɗaŋmɔ, wa kpan nɛ nɔ wen gbɛɛ-zu. ","Kwa nza ŋkɛ ne, yitea wəsə kwa ndiremi hwɛ hɛ, kezha mpə ŋkwa wədə geva hɛ. ","Werga äaale äaara ëee wo na ne älaggen ti, Day saara ëee deparday ma woge kaa ci jar go."
PRO.1.17, C'est vainement qu'on jette le filet devant les yeux de tout ce qui a des ailes; ,Surely in vain the net is spread in the sight of any bird.,"La naŋ gan jawta vok lay ma zlimitna hay li ma iram ka cuki ka'a, kayn naŋ mak tuwaŋ ɦawa.",E ne zezé ya yaa avot anon ese e lôô!,"Haˀaw, da ɗiyuwoy a puraka mbur mutuvulo le na, a tiɓaŋ ɓa a pa mazaɓ a mihiri taŋ mata.","Ɗum nafataa to goɗɗo tuufnake tuuforgol yaake colli ɗon ndaara,","Ɗum nafataa to goɗɗo tuufnake tuuforgol yaake colli ɗon ndaara,","Nɛ mbetɛ, nɔ̧́í̧ zɔk pɛ́r kaɗi, ba pɛ́r ɓɔna. ","Nɛ mbetɛ, nɔ̧́í̧ zɔk pɛ́r kaɗi, ba pɛ́r ɓɔna. ","Ma kanewe newe nde ŋa dagalawe 'yɛ ne, gəmə ŋa dagalawe wəndəa shɛ kezha kese ŋkɛ. ","Gahaçyla, aè laa bay ne fen ma de grañ ti äuy pel na de koë koëe."
PRO.1.18," eux, c'est contre leur propre sang qu'ils dressent des embûches; c'est à leur âme qu'ils tendent des pièges. ",And they lay wait for their own blood; they lurk privily for their own lives.,"May nisiya, nisi gan jawta kayni vok busuwna visi kay tuwsiya, nisi gan jawta kayni vok ciwta visi kay tuwa'a.",Ve be ba mombô ve metyi mabe mebien a ba kômbô jian ve binyiñe biabe bibien.,"Amma taŋ, taŋ mapam mazaɓ na, i ngi ji taŋ tehhe a muŋ, a gunom na, ngi ji hirnga taŋ tehhe a muŋ.","ammaa kamɓe ɓe ɗon tuufano ko'e maɓɓe, fakat ɓe maayan nder tuuforgol maɓɓe.","ammaa kamɓe ɓe ɗon tuufano ko'e maɓɓe, fakat ɓe maayan nder tuuforgol maɓɓe.",Ɓɛɛ war kɔ-wa nɛ wa hu̧si'i nɛ́ wen gbaia tɔk tɛ-wa a nu; wa hu̧si zɛm nɛ tɛ-wa nɛ tɛ-wa woyo. ,Ɓɛɛ war kɔ-wa nɛ wa hu̧si'i nɛ́ wen gbaia tɔk tɛ-wa a nu; wa hu̧si zɛm nɛ tɛ-wa nɛ tɛ-wa woyo. ,"Ama ghenci ne, ke ghəa nci ŋa nda dagalawe hɛ, kezha mpə ghəa nci ŋsle ghweɓe hɛ. ","A wo de see äaara lag wo gu na ma taw see äaara go toge, A lag wo rew na see maysee äaara tu."
PRO.1.19, Telles sont les voies de tout homme âpre au gain; le gain cause la perte de ceux qui le détiennent.  --Appels de la sagesse.-- ,So are the ways of every one that is greedy of gain; which taketh away the life of the owners thereof.,"Nisi sa diksi gar kay fi slena, van co kisi ki kayn nala, sum sa vul tuwsi goy hay haramna, haramna basi goyo.",Nalé ate ényiñe ya bôt ba wôlé bôte biôm ja suʼulan wo nyoñ ényiñe ya bôt be bili wô.,"Naŋ kine, mbur mahul gar na, a sa gi ava kanah ya, i hul masa hulo siifa ngi mbur muhulo.","Nguyka ɗon halka ngeendam gujjo, irin ɗu'um laatanto marɓe suuno fuu.","Nguyka ɗon halka ngeendam gujjo, irin ɗu'um laatanto marɓe suuno fuu.",Mɔ nɛ tɛ kpa wi-ɓar-mɔ er-wi nɛ mɔ‘i. Ɓara-mɔ-er-wi tɛ gbɛ nɛ wi-ɓar-mɔ er-wi nɛ tɛ-wi.,Mɔ nɛ tɛ kpa wi-ɓar-mɔ er-wi nɛ mɔ‘i. Ɓara-mɔ-er-wi tɛ gbɛ nɛ wi-ɓar-mɔ er-wi nɛ tɛ-wi.,"Tsetse mene nda geva ŋkɛ ke mbeli nyi keghərə wəshia mbeli, kateghərəhwe geva mpia nci.","Mokay diñ faage wosela äuy maga lig koñne feçeçre wo de hram mono, Day hram äen tawn ge go."
PRO.1.20," La sagesse crie dans les rues, elle élève sa voix sur les places. ",Wisdom crieth without; she uttereth her voice in the streets:,"Yalda ka siwel goy hay hagata, na' ka siwel kulo ŋolo hay liyn ma lakka,","Fek ja ke ja yôtan e minjoñ minjoñ, ja bete tyiñ e mevôm me ne ndam.","Sinmijileŋ ara widi a jiviɗ madiɗahay, ara gi mi zlazlaɓ zlazlaɓ ar li ngi luumahay.","Nane! Hikma ɗon yeeyna haa laabi, ka ɗon towna sawtu maaka haa babe fuu.","Nane! Hikma ɗon yeeyna haa laabi, ka ɗon towna sawtu maaka haa babe fuu.",Iŋa-mgbara-mɔ he nɛ mbéá nɛ zan nɛnɛ; a̧ sa nɛ mɔ nɛ hee ger nɛ tɛ o gasa war nɛnɛ.  ,Iŋa-mgbara-mɔ he nɛ mbéá nɛ zan nɛnɛ; a̧ sa nɛ mɔ nɛ hee ger nɛ tɛ o gasa war nɛnɛ.  ,"Lewela yatsa ntsehwele dzeyi kwa hweŋkwa, ghena yazlape ŋkɛ dzeyi te ŋkwa kebeke. ","Koge ree de 'wad äay ti faage wo, A mañ geçeçge äe go ciñ kloñ ti ngeel tay ti wo."
PRO.1.21," Elle prêche dans des carrefours bruyants; à l'entrée des portes, dans la ville, elle dit ses paroles: ","She crieth in the chief place of concourse, in the openings of the gates: in the city she uttereth her words, saying,","na' ka ciriya hay liyn ma winek ka hayam ŋolo, hay vun-galana vi hoyok-ziyna, na' ka di dela'a,","Ja loon e vôme minjoñ mi ne zôʼé abui, ja kobô e mame mé anyiine ya mimbé a e tison été!","A ra zil vu ˀay kaˀ a wuzla mi muwuwwo ar mazlaka jiviɗey, ara til mi ar mizlingre ngi walahaya, ,","Ka ɗon ewno haa nokkuuje hoolo, haa jolɗe berniwol ka ɗon wolwa haala maaka :","Ka ɗon ewno haa nokkuuje hoolo, haa jolɗe berniwol ka ɗon wolwa haala maaka :",A̧ yar nɛ o sasa-war sa nɛ mɔ. A̧ he nɛ mbéá saaye nɛ ká̧ nu garo'e: ,A̧ yar nɛ o sasa-war sa nɛ mɔ. A̧ he nɛ mbéá saaye nɛ ká̧ nu garo'e: ,Ŋkwa yaheka ŋkɛ dzeyi te ŋkwa nyi nza mbeli kwele kwele. Ma ke sha zlape ghena dzeyi mɛa mɛ degha nyi te meleme: ,"A ngar jag ti jeñ ngeel maga jar wo de ngar jag ni mono, jag tiñ wo noga äi leege, se waçë waçaçre wo gana:"
