livre.chapitre.verset,Francais,Anglais,BIBALDA_TA_PELDETTA,Bulu,Guiziga,Fulfulde_Adamaoua,Fulfulde_DC,KALATA_KO_SC_Gbaya,KALATA_KO_DC_Gbaya,Kapsiki_DC,Tupurri
SNG.1.11," Nous te ferons des colliers d'or, pointillés d'argent. L'ÉPOUSE.",We will make thee borders of gold with studs of silver.,"Numa ma kotag jaɓ ma ora, hiɗi dooron ciy jaramu.","Bia ye bo wo mintoʼo mi or, bijañ yʼété bi too nkpwelan a meton me argent.","I sa vuɗukuw gwat ngi slimiɗeye ti ɓiri tapasl tapasl, waɗ ti ɓiri bara.","Sey min mbaɗane koɗel kaŋŋeeri boo, bee jaagnorɗe cardiije ngel jaagnoro.","Sey min mbaɗane koɗel kaŋŋeeri boo, bee jaagnorɗe cardiije ngel jaagnoro.","Ɛɛ tɛ de kísí nɛ lɔr, a nɛ bu-mbɔi sɛn mgbara-a ha̧ mɛ.","Ɛɛ tɛ de kísí nɛ lɔr, a nɛ bu-mbɔi sɛn mgbara-a ha̧ mɛ.",Katemene ŋa wəshi kepesa geva ghen'yɛ yitea mze kwa tere tere nya kerafe rafe le mze kwa tɛawetɛa.,Wuur joñ ge feçeçre wore ma de joñge de boo biñni Wo yañ ne ndo de neë feçeçre ma de joñge de boo solay wo see.
SNG.1.12," Tandis que le roi était à son divan, mon nard a donné son parfum.","While the king sitteth at his table, my spikenard sendeth forth the smell thereof.","Hay li ma mulla ay ŋuyi hiɗi sumuna, urdina ma yum nard ma setay tanna ka hisim faya.","Nté njô bôte wom a too tawôlô ndian, ôlobinda wom nye ke a mialane mbamba ényume wé.","Buyo, da naŋ mira zum ɗaf ngi muguzlum na, urdi ngi nardi   ngivi vu ɗu a zĩˀĩ jirre.","Yaake laamiiɗo am ɗon nyaama, nardi  am waɗan uureeŋgol boo.","Yaake laamiiɗo am ɗon nyaama, nardi  am waɗan uureeŋgol boo.","Ŋgimbi nɛ wannu kɔ‘m duk fara-nyɔŋ-mɔ kɔ‘i, ɓɛɛ de pɛr nɔ̧́-nyama kɔ‘m kura ɓisisi.","Ŋgimbi nɛ wannu kɔ‘m duk fara-nyɔŋ-mɔ kɔ‘i, ɓɛɛ de pɛr nɔ̧́-nyama kɔ‘m kura ɓisisi.","Ma vəa ŋkwa nya zeme wəsə kezeme ta ŋkɛ meghea ɗa ne, kazəŋwə 'wərdəa ɗa kizə kizə.","De maga wañ hay de hayle de jar ma ti äen wo mo ye'no, Foçoçre trusa äin hay yaçaç ngeeln go."
SNG.1.13," Mon bien-aimé est pour moi un sachet de myrrhe, qui repose entre mes seins.",A bundle of myrrh is my wellbeloved unto me; he shall lie all night betwixt my breasts.,"Dukanna kiran kayni ŋiray ca ki urdina miir nala, nam buur kulo war-diganu.","Ediñe jam é ne mfaʼa wom ane mbon mir ô ne mbamba menyum, ñwô ô bô ézezañe mebé me tôé mam.","Mikiɗa may ɗu nga ya, naŋ kaɓa gojogoɗ ngi urdi mazilaka mir,  a hin gumbuˀ a didak ɗu.","Bana hafre baɗaadi, non giɗaaɗo am, hafre maajum ɗon waali caka enɗi am.","Bana hafre baɗaadi, non giɗaaɗo am, hafre maajum ɗon waali caka enɗi am.","Yaa-dua-see-am duk hee de dak nɔ̧́-nyama, nɛ ɔ mgbara ber-am ga.","Yaa-dua-see-am duk hee de dak nɔ̧́-nyama, nɛ ɔ mgbara ber-am ga.",Nahe wəndə nya ɗe 'ya kenza sha 'ya kala hwepe ta 'wərdə ganyɛ nya kwelɛ ŋ'wa va 'ya.,"Je dage äin nen äi do fi foçoçre ma de sa'ge see keçeç kese, Day de äo'ge ti holañ paçaç äi wo nono."
SNG.1.14," Mon bien-aimé est pour moi une grappe de cypre, dans les vignes d'Engaddi. L'ÉPOUX.",My beloved is unto me as a cluster of camphire in the vineyards of En–gedi.,"Dukanna kiran kayni ŋiray ca, ki ɓona vi goroŋgona  nala hay sine gulda-guldana vi En-Gedi.",Ediñe jam é ne mfaʼa wom ane abui sam e mefube mindiʼi ya En-Gédi.,"Mikiɗa may ɗu nga ya, naŋ docok kaɓa yi ngi widis hene  a wuzla guva ngi gudubun a En-Gedi.",Kaŋko laati bana wukkuru pinndi nalleehi nder gese inabooje haa En-Gedi.,Kaŋko laati bana wukkuru pinndi nalleehi nder gese inabooje haa En-Gedi.,"Yaa-dua-see-am'i hɔɔ ŋmaa in sikila do-te, nɛ duk kpɛɛfɔ nyak-dɔ̧ɔ̧ ká̧ gɔna-yi Ɛn-Gedi.","Yaa-dua-see-am'i hɔɔ ŋmaa in sikila do-te, nɛ duk kpɛɛfɔ nyak-dɔ̧ɔ̧ ká̧ gɔna-yi Ɛn-Gedi.",Nahe wəndə nya ɗe 'ya kenza sha 'ya kala ghwedzekwe ta ghwə ta rəghwə mbe wəvea rɛzɛŋe nya mbe Ɛn-Gɛdi.,Je dage äin do fi foçoçre ma tiyir ma äil pay tlalum ma En-Gedin wo nono.
SNG.1.15," Oui, tu es belle, mon amie ; oui, tu es belle ! Tes yeux sont des  yeux de  colombe. L'ÉPOUSE.","Behold, thou art fair, my love; behold, thou art fair; thou hast doves' eyes.","Nak jifiy ŋolo bananta, nak jifiy ŋolo, irag ki ir gukayn nala.","O nʼétua abeñ, a édiñe jam, o nʼétua abeñ! Mise môé me ne ane bezum.","Yeme ɗu, kay, ka kuy teˀe, kay, ka kuy teˀe! Hiri ɗike sleɗeɗe ka gonoko!","An a ŋarniiɗo masin, an giɗaaɗo am, a ŋarniiɗo masin! gite maaɗa ɗon mbooɗi bana pooli.","An a ŋarniiɗo masin, an giɗaaɗo am, a ŋarniiɗo masin! gite maaɗa ɗon mbooɗi bana pooli.","Daŋ-ká-wese-bia, yaa-wiyɛ kɔ‘m, mɛ yora zɔŋa batɛ! Zɔk gba de gɛɗa yí-mɛ wo!","Daŋ-ká-wese-bia, yaa-wiyɛ kɔ‘m, mɛ yora zɔŋa batɛ! Zɔk gba de gɛɗa yí-mɛ wo!","Ganyɛke na meghwate ɗa, ganyɛke na deŋwa! Kala yɛ ghwəɗəŋkwə ntsə ta ŋa.","Ndo de wore ëala, maygom äi no, ndo de wore ëala! Nen äo wo do nen glur wo nono."
SNG.1.16," Oui, tu es beau, mon bien-aimé ; oui,  tu es  charmant ! Notre lit est un lit de verdure. L'ÉPOUX.","Behold, thou art fair, my beloved, yea, pleasant: also our bed is green.","Naŋ jifiy ŋolo, dukanna, nan minaŋ ŋolo. Liyn ma buura vaya nam goɗiya,","Wo fe, a nyeʼane wom, o nʼabeñe dañe! Enoñe jangan é ne fʼébubut aval ane ôbut. anʼ ôbut.","Kay, ka kuy teˀ, mikiɗamay ɗu, kay, ka kuy teˀe! Gwat ngi hin ndra kuluf kulf ka kalaf tukuzoŋ!","An a ŋarniiɗo, a belɗo, an giɗaaɗo am, haako hecco tan laato be'itte men.","An a ŋarniiɗo, a belɗo, an giɗaaɗo am, haako hecco tan laato be'itte men.","Yaa-dua-see-am’ɛ, mɛ mbɛt, yora ŋgaiwi kɔ-mɛ bo nɛ mɔɔ-tɔ̧-na; yara k’ɛɛ nɛ de ɓɔɔ wa̧a̧-te.","Yaa-dua-see-am’ɛ, mɛ mbɛt, yora ŋgaiwi kɔ-mɛ bo nɛ mɔɔ-tɔ̧-na; yara k’ɛɛ nɛ de ɓɔɔ wa̧a̧-te.","Kendeɗe ŋa na, gha nya ɗe 'ya, kendeɗe ŋa na deŋwa! Gwəzə nyi menjaɓa ya kagezle ta ɓə.","Ndo de wore ëala je dage äi no, ndo nen dage mbo! Fen suuli naan diñ fi depaçy."
SNG.1.17," Les poutres de nos maisons sont des cèdres, nos lambris sont des cyprès.","The beams of our house are cedar, and our rafters of fir.",gu-malla vi ziyna vaya mi gu-gamna. Dig-ziyna vaya koti hiɗi gu-siprena.,"Mintyaé mi sédre e mie mi ne mimbôñe ya nda jangan, mintuʼa yʼété ki sipré.","Hay ndra i miɗiya ti mbal ngi dum ngi miter, baburum ndra i miɗiya ti dum ngi migidaŋ mimezle. ","Leɗɗe cemmbiɗɗe ngoni kaataakooje cuuɗi men, leɗɗe booɗɗe cuddi mahi men.","Leɗɗe cemmbiɗɗe ngoni kaataakooje cuuɗi men, leɗɗe booɗɗe cuddi mahi men.","O kpaakpee-tua k’ɛ́ɛ́ nɛ́ o gbaa-er  gbatui , ɓɛɛ wi gɔn o babir-aa nɛ̀ o gbaa-dɛ̧ɛ̧.","O kpaakpee-tua k’ɛ́ɛ́ nɛ́ o gbaa-er  gbatui , ɓɛɛ wi gɔn o babir-aa nɛ̀ o gbaa-dɛ̧ɛ̧.","Dzeve ta lekeleke ya kasheghwə nyi jive te ghɛa ɓə, yɛ vɛ ya dzeyi vare dewe nya yite.",Gefay tiñ naan wo diñ koore seder wo. Tiñ ma ti äen diñ koore Sipres wo.
SNG.2.1," Je suis le narcisse de Saron, le lis des vallées. L'ÉPOUX.","I am the rose of Sharon, and the lily of the valleys.","Nanu ti milereta vi Saron, tayna ma hay lokŋa.","Ma me ne same ya njeʼese Saroñ, sam ayañ ya mimbiʼili.","Ya, ya ka mufuyuk ngir filkiy Saroŋ, ka matay mezle mafuyuk ar sozo.","Ndaa, mi nanndi bee pinndi yayre Saron, bana gurguli waadiiji.","Ndaa, mi nanndi bee pinndi yayre Saron, bana gurguli waadiiji.","Kɔ‘m, mi hɔɔ ŋmaa in do-te bɔkɔ-nu Sarɔŋ mɛ; mi duk hee gba-dɛŋ mgbara ɗɔŋgɔ ga.","Kɔ‘m, mi hɔɔ ŋmaa in do-te bɔkɔ-nu Sarɔŋ mɛ; mi duk hee gba-dɛŋ mgbara ɗɔŋgɔ ga.","Ma 'ya ne, nahe 'ya kenza kaghwə ta wəfe nya te ŋwela ta Saron, kagatewəfa nya kwelɛ yɛ zlərə.","Ndi diñ fuëgi koo ma äil Saroñ no, Diñ fuëgi feçeçre ma äil log wo."
SNG.2.2," Comme un lis au milieu des épines, telle est mon amie parmi les jeunes filles. L'ÉPOUSE.","As the lily among thorns, so is my love among the daughters.",Bananta jar guro-boyn kayni ŋray ca ki tayna jar gu-zigiyna nala.,Ediñe jam e bengo be binga été é ne ane Sam ayañ e minsiniʼi été.,"Yeme ɗu, a wuzla ziri mongosohoyo naŋ kaɓa matay mezle mafuyuk a wuzla titif.","Bana gurguli caka giŋngille, non giɗaaɗo am caka faanyɓe rewɓe.","Bana gurguli caka giŋngille, non giɗaaɗo am caka faanyɓe rewɓe.","Sɛm kɔ‘m, mɛ́ dúk mgbara o dɔka zɔŋa hee gba-dɛŋ mgbara tɛn ga.","Sɛm kɔ‘m, mɛ́ dúk mgbara o dɔka zɔŋa hee gba-dɛŋ mgbara tɛn ga.","Kala gatawəfa hwa tigə ne, tsagha nza ta meghwate ɗa hwa deghelɛshi.",Nday äin yoo mayre wo do fuëgi mopo yoo hoçoçre wo nono!
SNG.2.3," Comme un pommier au milieu des arbres de la forêt, tel est mon bien-aimé parmi les jeunes hommes. J'ai désiré m'asseoir à son ombre, et son fruit est doux à mon palais.","As the apple tree among the trees of the wood, so is my beloved among the sons. I sat down under his shadow with great delight, and his fruit was sweet to my taste.","Dukanna jar guro-joriyon kayni, ŋray ca ki gu-nurlona jar guway ma kuɗ jurut nala. Gaa kuɗ ɗuŋusamu, nan min kay musa, vuɗna valamu jibete hay vunanu kaw.","Avale élé pômié é né ézezañe bilé yʼafan été, nalé édiñe jam é né e bobefam été. Ma tabe éjijine jé si avale ma kômbô; a ébuma jé é nʼavoé anyu dam été.","Mikiɗa may ɗu, a wuzla ziri mizileheye, naŋ kaɓa mayngoro a wuzla widis ngi ɓuhoy. Yi wuɗ le haɗa ɓa i naˀa susuɗuk naŋ, yi nah, naŋ deɗek a balam ɗu.","Bana lekki dimanki ɓiɓɓe belɗe caka leɗɗe laynde, nonnon giɗaaɗo am caka sukaaɓe. Les ɗowdi maaki mi yiɗi jooɗaago, ɓiɓɓe maaki ɗon mbelani ɗemŋgal.","Bana lekki dimanki ɓiɓɓe belɗe caka leɗɗe laynde, nonnon giɗaaɗo am caka sukaaɓe. Les ɗowdi maaki mi yiɗi jooɗaago, ɓiɓɓe maaki ɗon mbelani ɗemŋgal.",Yaa-dua-see-am duk mgbara o dɔka be-ŋgaiwi hee ndìà  mgbara o dɔka te kɔ̧ kombo ga. Duka ɗɔɔ gi̧ɔ̧-a̧ pi̧ nɛ tortɛ tɛ‘m; waya-a ɔ nɛ nyɔ̧ɔ̧ nú‘m.,Yaa-dua-see-am duk mgbara o dɔka be-ŋgaiwi hee ndìà  mgbara o dɔka te kɔ̧ kombo ga. Duka ɗɔɔ gi̧ɔ̧-a̧ pi̧ nɛ tortɛ tɛ‘m; waya-a ɔ nɛ nyɔ̧ɔ̧ nú‘m.,"Kala maŋgwerə nya te tepe ta gamba ne, tsagha nza ta wəndə nya ɗe 'ya hwa ŋwale tezhili. Kaɗe 'ya kantishɛ yitea shenaŋkwe ta ŋkɛ, kezeɗe zeɗenji yɛ ya ta ŋkɛ kwa mɛa ɗa.","Je äi ma dage yoo weere joçoçre ma lan wo do koo boçoçre yoo koore ma yooway wo nono! Äil äi de saçy hayge nen cee äe, le'ge äen wo de yaçaç jag äi."
SNG.2.4," Il m'a fait entrer dans  son  cellier, et la bannière qu'il lève sur moi, c'est l'amour.","He brought me to the banqueting house, and his banner over me was love.","Nam kalanawa kalaf hay ziy ma ci vinna; bay-bayna ma nam vum goy kanu, ti darta.","A keya ma e nda menyu, ve nyungu a kebelane ma yôp a ne nyeʼane wé.","Kumani ɗu a ci ti ya ng'ar hay ngi mbaazla, amma gwat ngi bigi ɗu ar deɗe ngi drapo na, i wuɗa vu.","O yahri yam suudu njaramji, ɗum yiide o darnani yam ton bana tuutawal.","O yahri yam suudu njaramji, ɗum yiide o darnani yam ton bana tuutawal.","A̧ mgbɔa'm nɛ́ɛ̀ yé nɛ fara-nɔ-mɔ k’ɛɛ, ɓɛɛ mɔ nɛ yɔra fara'i usa'e, « kɔ̧ɔ̧mɔ ».","A̧ mgbɔa'm nɛ́ɛ̀ yé nɛ fara-nɔ-mɔ k’ɛɛ, ɓɛɛ mɔ nɛ yɔra fara'i usa'e, « kɔ̧ɔ̧mɔ ».","Kakele ɗa ŋkɛ kadzeki ghɛa tɛ, ɗe ya kadrape nya mɓate ŋkɛ te 'ya.",A hay kal de äi äil tiñ yii day drapo maga se hay ëaw ne ndi ti diñ dage.
SNG.2.5," Soutenez-moi avec des gâteaux de raisin, fortifiez-moi avec des pommes, car je suis malade d'amour.","Stay me with flagons, comfort me with apples: for I am sick of love.","Muɗan dono'o hiɗi hambulla vi vuɗ gulda-guldana, nigi sleɗan tuwanu hiɗi nurlona; kay nan liy moyo kay darta.",Voñôlaʼane ma a biwôlé ya bibuma bi ndik; suʼane ma a bibuma bepôme; amu ma kone nyeʼan.,"Jihikiy ɗangal ti maɗaf ngi gudubun, vulikiy gidaŋ ti yi ngi mayngoro, asi wuɗa vu a kiy jiji le.","Mballiteeɗam bee tamseeje inabooje, cemmbiɗineeɗam bee ɓenndalooje belɗe, ngam fakat mi nyawi nyawu yiide.","Mballiteeɗam bee tamseeje inabooje, cemmbiɗineeɗam bee ɓenndalooje belɗe, ngam fakat mi nyawi nyawu yiide.","Ɛ̀nɛ̀ há̧ nɛ makala waya nyak-dɔ̧ɔ̧ ha̧‘m, ha̧ gba̧a̧-tɛ‘m ŋgai; ɛ̀nɛ̀ há̧ nɛ gbɛ̧ waya-ndìà  ha̧‘m nyɔŋ, ha̧ see-am ga̧; wen zɛɛ  kɔ̧ɔ̧mɔ  daka'm pi̧ nu.","Ɛ̀nɛ̀ há̧ nɛ makala waya nyak-dɔ̧ɔ̧ ha̧‘m, ha̧ gba̧a̧-tɛ‘m ŋgai; ɛ̀nɛ̀ há̧ nɛ gbɛ̧ waya-ndìà  ha̧‘m nyɔŋ, ha̧ see-am ga̧; wen zɛɛ  kɔ̧ɔ̧mɔ  daka'm pi̧ nu.","Dɛŋete ɗa mə wənəa ɗa kahe kahe le ghwempe ta rɛzɛŋe, mbete ɗa mə le yɛ maŋgwerə, kwa nza ŋkɛ nahe 'ya kenza shewə va ɗe.",Haç wee gato mbere tlalum ne ndi maga see äi mo fer le see äi. Ii wee koñne äi de le'ge boçoçre werga ceege dage de baa ndi.
SNG.2.6," Que sa main gauche soutienne ma tête, et que sa droite me tienne embrassée. L'ÉPOUX.","His left hand is under my head, and his right hand doth embrace me.","Hin ɓalam ta gulda tuni kuɗ yanu, hin ɓalam ta jufta sawan tuwanu may.","Mbo ngale wé ô ne e nlô wome si, a mbo nnôme wé wo wubane ma.","Kumani ɗu a ca haŋ gula naŋ kulaˀ asi hirnga ɗu, haŋ hazumo kilaw ar ya.","Nano maako ɗon sakki les hoore am, nyaamo maako boo huufammi ɓanndu.","Nano maako ɗon sakki les hoore am, nyaamo maako boo huufammi ɓanndu.","A̧ ee er-a mɛ gale ɗɔɔ zu'm, ɓɛɛ a̧ hɛr am nɛ wii-er-a!","A̧ ee er-a mɛ gale ɗɔɔ zu'm, ɓɛɛ a̧ hɛr am nɛ wii-er-a!","Dzeve kwa gwela ta ŋkɛ ya yitea ghəa ɗa, dzeve kwa zeme ta ŋkɛ yahəməwə ɗa ŋkɛ le.",Daga ti äi mo hay de kañge ti do gur äe day do war äe mo klew ndi.
SNG.2.7," Je vous en conjure, filles de Jérusalem, par les gazelles et les biches des champs, n'éveillez pas, ne réveillez pas la bien-aimée, avant qu'elle le veuille. L'ÉPOUSE.","I charge you, O ye daughters of Jerusalem, by the roes, and by the hinds of the field, that ye stir not up, nor awake my love, till he please.","Nigi guro-boyna vi Yerusalem, nan sumalgi hiɗi buɗugoora hiɗi dukŋa, ala nigi ma jo dartaɗi, nigi ma zliy darta kulo jew minda va'ɗi.","A bengone ya Yérusalém, ma vu minkok a bimvule yʼafane soñe na: te fôʼan nge velʼédiñe jam, te na ébien é kômbô nalé.","Kum diili Zeruzalemey, hadam ti slimiɗ ngi mangazaw malla muuni  : wuɗa vu ɗu na, da naŋ miwa nga naŋ t'aruŋ na, ki slikiɗikiy di ta, ki puɗkikiy di ta.","Faanyɓe rewɓe Urusaliima, kunaneeɗam bee lelji e kampure, taa pindine yiide, taa ndaame nde, sey to nde yelake!","Faanyɓe rewɓe Urusaliima, kunaneeɗam bee lelji e kampure, taa pindine yiide, taa ndaame nde, sey to nde yelake!","«O boko-be Jerusalɛm, mi kana mɔ nɛ nin kalamba in zambɛrɛ h’ɛ́nɛ́, k’ɛ́nɛ́ aŋ wee  kɔ̧ɔ̧mɔ  mgbara yɛ a ŋgɔn na, hɔ ŋgimbi nɛ ŋgimbi-a tɛ nyɛm sɛnɛ sɛ.»","«O boko-be Jerusalɛm, mi kana mɔ nɛ nin kalamba in zambɛrɛ h’ɛ́nɛ́, k’ɛ́nɛ́ aŋ wee  kɔ̧ɔ̧mɔ  mgbara yɛ a ŋgɔn na, hɔ ŋgimbi nɛ ŋgimbi-a tɛ nyɛm sɛnɛ sɛ.»","Yawa, ŋwalea kwɛ nyi mbe Zhɛrəzalɛm, kazeme ŋayɛ fela 'ya le sləa yɛ kɛme keɗema le nyi hwa gamba: feɗeghema ɗe yɛ ma, ghakɛma ŋkɛ yɛ kaɗema nde kenaka kaɗe ma.","Ndi kem nday kemge, nday mayre Jerusalem no. Ti jag baryam wo de meene ma mbasga wo, Puçy wee dage go wa ëa. Puçy wee dage go tañgu maga nday äin bay de dage äe wa ëa wa."
SNG.2.8," La voix de mon bien-aimé ! Voici qu'il vient, bondissant sur les montagnes, sautant sur les collines.","The voice of my beloved! behold, he cometh leaping upon the mountains, skipping upon the hills.","Law kayni mi della vi dukanna, nam ɗaw tuɗayni. Ka pir kulo kay hiɗiyna, ka ɦal kulo kay jiŋiliŋŋa.","Tyiñ édiñe jame le! Nye le a zu, a ke a yôô e beta minkô, a ke a tyele e bone minkô.","Yi ra cine ˀay ngi mikiɗa may ɗu! Nˀani, ara sawa! A ra jiɗawa ar muwãhaya fãt fãt, ara kito li miɗagaraya kat kat.","Keɗite, ɗum giɗaaɗo am! O ɗon wara, o ɗon diwa dow kooseeje, o ɗon ficco dow towndiije.","Keɗite, ɗum giɗaaɗo am! O ɗon wara, o ɗon diwa dow kooseeje, o ɗon ficco dow towndiije.","Tiger yaa-dua-see-am a̧ de mɔ‘i! Zɔk a̧ n'aa tɛ mɛ‘i! A̧ ndɔr nɛ̀ zu o kaya, kpíɗí nɛ̀ zu o zu-tɔ̧́ tɛ nɛnɛ.","Tiger yaa-dua-see-am a̧ de mɔ‘i! Zɔk a̧ n'aa tɛ mɛ‘i! A̧ ndɔr nɛ̀ zu o kaya, kpíɗí nɛ̀ zu o zu-tɔ̧́ tɛ nɛnɛ.","Fa mə gaka ta wəndə nya ɗe 'ya, wa nya ŋkɛ kase. Bale yaŋsle ŋkɛ dzeyi kwa ghəa yɛ ghweme, mpereke yampereke ŋkɛ dzeyi te yɛ wəmbə.","Ndi de laa geçeçge je dage äi no! Ko wee, a le de age, A le de yoorge mo caw ciñ ti huuli wo no, De ëiëgi ciñ ti ngeel ma de farge ciñ wo."
SNG.2.9," Mon bien-aimé est semblable à la gazelle, ou au faon des biches. Le voici, il est derrière notre mur, regardant par la fenêtre, épiant par le treillis.","My beloved is like a roe or a young hart: behold, he standeth behind our wall, he looketh forth at the windows, shewing himself through the lattice.","Dukanna ŋray ca hiɗi buɗugoora, ki goora vi dukga nala. Nam zaw goyni, nam ka colay ŋor gulmunna vaya, nam ka sar ir-ziyda, iram ka wile'e jar salyana.","Ediñe jam ja funane nkok ngʼétoñ émvu. Nye le a tele mvuse mfine wongan, a fombô e vundu. Mise mé ma faé e mebé mʼavote ya vundu yat.","Mikiɗa may ɗu a bam vu ati mangazaw, malla ati zinga ngi muuni. Nˀani deŋ a duba mohol ndra, ara puro hiri tir fenetir, ara hilɗo vu tir dum mikilika kilak kilak njororo.","Giɗaaɗo am nanndi bee lelwa, o ɗon nanndi bee ɓiŋngel hamfurde. Ndaa o ɗon dari ɓaawo mahol amin, o ɗon yurno gal burɗe maagol, o ɗon laara haa leɗɗe gaafiiɗe.","Giɗaaɗo am nanndi bee lelwa, o ɗon nanndi bee ɓiŋngel hamfurde. Ndaa o ɗon dari ɓaawo mahol amin, o ɗon yurno gal burɗe maagol, o ɗon laara haa leɗɗe gaafiiɗe.","Yaa-dua-see-am hɔɔ ŋmaa in kalamba ká bá nɛ̀ daŋa yoŋga zambɛrɛ. A̧ nɛ mɔ'ɔ; a̧ yor ɗoŋ ŋgeŋ k’ɛɛ, zɔk nɛ mɔ nɛ woi-tua; a̧ gɛɗi nɛ mɔ nɛ mgbara mɔɔ-kpe-woi-tua.","Yaa-dua-see-am hɔɔ ŋmaa in kalamba ká bá nɛ̀ daŋa yoŋga zambɛrɛ. A̧ nɛ mɔ'ɔ; a̧ yor ɗoŋ ŋgeŋ k’ɛɛ, zɔk nɛ mɔ nɛ woi-tua; a̧ gɛɗi nɛ mɔ nɛ mgbara mɔɔ-kpe-woi-tua.","Nahe wəndə nya ɗe 'ya kenza kala kɛme keɗema kala wəzege ta le. Wa nya ŋkɛ meghereŋe wəmbəa zlia n'yɛ. Ŋkwa yanewe ŋkɛ dzawa te wəfela, ŋkwa yawəmbɛne ŋkɛ jive hwa wəsə nya kala kacare.","Je dage äin do baryam nono, do weel meene nono. Ko wee, a le de oole faale kor mani wuurn mo deñ no, De kañ nen äe ti feneder, nen äe sag le nee kleäe."
SNG.2.10," Mon bien-aimé a pris la parole, il m'a dit : "" Lève-toi, mon amie, ma belle, et viens !","My beloved spake, and said unto me, Rise up, my love, my fair one, and come away.","Dukanna sli ditiya di tan ala: Fokag kulo'o bananta, naymani, nagaya.","Ediñe jam ja yia jia é jôʼô me na: kôlôʼô si, a wo, nyô ma nyeʼe, nyô a nʼabeñ, ô zu bi ke.","Mikiɗa may ɗu ara zli dimis, a ɓiy na: «Yeme ɗu, mifetek fetek hiri ɗu, slikiɗi, sawa.","Ndaa giɗaaɗo am ɗon ewno yam: An giɗaaɗo am, umma! War, ŋarniiɗo am!","Ndaa giɗaaɗo am ɗon ewno yam: An giɗaaɗo am, umma! War, ŋarniiɗo am!","Yaa-dua-see-am bíí nɛ gima tɔ̧ nɛnɛ ha̧‘m'e: «Yaa-wiyɛ, dua-see-am, mɛ̀ kúr, mɛ̀ tɛ́ ɛ̀ɛ̀ yak!","Yaa-dua-see-am bíí nɛ gima tɔ̧ nɛnɛ ha̧‘m'e: «Yaa-wiyɛ, dua-see-am, mɛ̀ kúr, mɛ̀ tɛ́ ɛ̀ɛ̀ yak!","Ma ke sha 'ya: «Meghwate ɗa ganyɛ, sate ba'a nde.","A de waçaç waçaçre, je dage äi no. A de riñ mege gana: Ur go ciñ maygom äi no, Maywore äi no, ni ndo a le!"
SNG.2.11," Car voici que l'hiver est fini ; la pluie a cessé, elle a disparu.","For, lo, the winter is past, the rain is over and gone;","Kay ɗuwagu menda kalawa, niy ma sin vatawa, niy ma sin kalawa.","Amu ô lôô ôyôn ô lôteya, mveñe fe é tebeya.","Asi kiya himiɗ a cuh le, vuŋ a wi mi le, a kiɗ mi le.","Ngam ndaa, nduŋngu jinni, saa'i iyeende saalake,","Ngam ndaa, nduŋngu jinni, saa'i iyeende saalake,",Ŋgimbi gɛ̧ɛ̧ yaka kaɗi; kórò gɔna mbɛt kaɗi.,Ŋgimbi gɛ̧ɛ̧ yaka kaɗi; kórò gɔna mbɛt kaɗi.,"Nahe vəa ntasle kekiɗi, nahe va keghereŋe, nahe nde kejɛghɛ.","Gahaçyla, yaalen raw we go, baa taw rage we go, A raw we liñ."
SNG.2.12," Les fleurs ont paru sur la terre, le temps des chants est arrivé ; la voix de la tourterelle s'est fait entendre dans nos campagnes ;","The flowers appear on the earth; the time of the singing of birds is come, and the voice of the turtle is heard in our land;","Sle ma hay nagatna tun caw ɓo'o, liyn ma gi nulla coowa, nay ka hum della vi gukŋa hay nagata vaya.","Mesam ma yené vôm ase, éyoñe ya yia jia é soya, ba wôʼô tyiñe zum e si jangan.","I puraka na, gwatay ara fuyukom asi ruwuyo, hin ngi mumul ara ndilawa, i ra cinam gonokoy matuwam asi hirwuy ndra.","pinndi ladde ɗon mbaŋga haa lesdi, saa'i waɗi ngam yimugo gimi, sawtu poola ɗon nane haa lesdi.","pinndi ladde ɗon mbaŋga haa lesdi, saa'i waɗi ngam yimugo gimi, sawtu poola ɗon nane haa lesdi.","Wi zɔk nɛ o do-te sɛn fara lɛŋ, ŋgimbi haya-tɛ hɔɔ kaɗi; ɓɛɛ wi zii nɛ  hiɗimɔ  ko o kerŋgeɗe zu nu k’ɛɛ.","Wi zɔk nɛ o do-te sɛn fara lɛŋ, ŋgimbi haya-tɛ hɔɔ kaɗi; ɓɛɛ wi zii nɛ  hiɗimɔ  ko o kerŋgeɗe zu nu k’ɛɛ.",Kanewe ghwə ta wəfe mbeli te hɛɗi. Nahe vəa gha cimə kese. Kafefa ŋwələa ghwəɗəŋkwə mbeli kwamte hwa gamba.,"Feçeçre ma ti sirn fuë wo we go, wur 'wad siñ go de age, Kurgudu wo go de ragge äi sir naa no."
